CandidateKey,CandidateID,FirstName,LastName,Email,Phone,AppliedPositionKey,AppliedDateKey,ResumeScore,Source,CurrentStatus
3774,CAND003774,Patricia,Wilcox,candidate3774@example.com,+919000003774,14,20240329,65.58,LinkedIn,Interviewing
3775,CAND003775,Brittany,Martinez,candidate3775@example.com,+919000003775,15,20250623,46.7,LinkedIn,Rejected
3776,CAND003776,Mrs.,MD,candidate3776@example.com,+919000003776,16,20240902,24.54,JobBoard,Interviewing
3777,CAND003777,Victor,Schneider,candidate3777@example.com,+919000003777,17,20250617,58.85,LinkedIn,Interviewing
3778,CAND003778,Tiffany,Harrell,candidate3778@example.com,+919000003778,18,20240528,65.75,Referral,Interviewing
3779,CAND003779,Sally,Jenkins,candidate3779@example.com,+919000003779,19,20250730,67.24,Referral,Interviewing
3780,CAND003780,Brandon,Bailey,candidate3780@example.com,+919000003780,20,20240812,23.91,Referral,Rejected
3781,CAND003781,Stephanie,Reese,candidate3781@example.com,+919000003781,21,20240424,43.29,JobBoard,Interviewing
3782,CAND003782,Natalie,Ball,candidate3782@example.com,+919000003782,22,20240916,52.46,Referral,Interviewing
3783,CAND003783,Eric,Beltran,candidate3783@example.com,+919000003783,23,20241106,33.56,Referral,NoShow
3784,CAND003784,Brian,Ramirez,candidate3784@example.com,+919000003784,24,20231108,57.82,Referral,Hired
3785,CAND003785,Aimee,Fuller,candidate3785@example.com,+919000003785,25,20240903,58.41,JobBoard,Rejected
3786,CAND003786,Sandra,Russell,candidate3786@example.com,+919000003786,26,20240518,43.11,Referral,Interviewing
3787,CAND003787,Amy,Coleman,candidate3787@example.com,+919000003787,27,20231018,74.95,Referral,Interviewing
3788,CAND003788,Adam,Lawson,candidate3788@example.com,+919000003788,28,20241210,43.76,JobBoard,Interviewing
3789,CAND003789,Claudia,Guzman,candidate3789@example.com,+919000003789,29,20240807,62.99,Referral,Interviewing
3790,CAND003790,Christine,Martin,candidate3790@example.com,+919000003790,30,20240722,28.55,LinkedIn,Rejected
3791,CAND003791,Christopher,Dunn,candidate3791@example.com,+919000003791,31,20250314,73.59,JobBoard,Interviewing
3792,CAND003792,Dr.,Jordan,candidate3792@example.com,+919000003792,32,20250328,51.45,Referral,Interviewing
3793,CAND003793,Kim,Richmond,candidate3793@example.com,+919000003793,33,20240724,32.14,JobBoard,Interviewing
3794,CAND003794,Brittney,Singh,candidate3794@example.com,+919000003794,34,20240624,47.76,Referral,Interviewing
3795,CAND003795,Madison,Erickson,candidate3795@example.com,+919000003795,35,20230708,38.25,JobBoard,Hired
3796,CAND003796,Aaron,Reed,candidate3796@example.com,+919000003796,36,20230606,62.26,Referral,NoShow
3797,CAND003797,Teresa,Burke,candidate3797@example.com,+919000003797,37,20230507,63.22,LinkedIn,Interviewing
3798,CAND003798,Kelsey,Stephenson,candidate3798@example.com,+919000003798,38,20240226,20.16,JobBoard,Interviewing
3799,CAND003799,Megan,Lucas,candidate3799@example.com,+919000003799,39,20241021,51.03,JobBoard,Interviewing
3800,CAND003800,Alexandria,Davis,candidate3800@example.com,+919000003800,40,20250903,72.43,Referral,Rejected
3801,CAND003801,Stephanie,Davis,candidate3801@example.com,+919000003801,1,20240729,30.22,Referral,Interviewing
3802,CAND003802,Jillian,Webb,candidate3802@example.com,+919000003802,2,20250228,72.07,LinkedIn,Interviewing
3803,CAND003803,Megan,Carter,candidate3803@example.com,+919000003803,3,20230331,48.77,JobBoard,Interviewing
3804,CAND003804,Paul,Powers,candidate3804@example.com,+919000003804,4,20250803,41.36,LinkedIn,Interviewing
3805,CAND003805,Steven,Jenkins,candidate3805@example.com,+919000003805,5,20250327,63.56,JobBoard,Rejected
3806,CAND003806,Brett,Bridges,candidate3806@example.com,+919000003806,6,20250317,65.42,JobBoard,Hired
3807,CAND003807,Jeremy,White,candidate3807@example.com,+919000003807,7,20250529,31.81,LinkedIn,Interviewing
3808,CAND003808,Patrick,Hodges,candidate3808@example.com,+919000003808,8,20230925,77.95,Referral,Interviewing
3809,CAND003809,Frederick,Perry,candidate3809@example.com,+919000003809,9,20250810,22.21,LinkedIn,NoShow
3810,CAND003810,Sean,Nguyen,candidate3810@example.com,+919000003810,10,20250119,22.3,JobBoard,Rejected
3811,CAND003811,Michael,Santos,candidate3811@example.com,+919000003811,11,20240314,76.63,Referral,Interviewing
3812,CAND003812,Casey,Montgomery,candidate3812@example.com,+919000003812,12,20250405,56.42,Referral,Interviewing
3813,CAND003813,Sharon,Barron,candidate3813@example.com,+919000003813,13,20230929,65.29,LinkedIn,Interviewing
3814,CAND003814,Ryan,Gilbert,candidate3814@example.com,+919000003814,14,20241016,47.44,Referral,Interviewing
3815,CAND003815,Victoria,Villegas,candidate3815@example.com,+919000003815,15,20240924,78.67,Referral,Rejected
3816,CAND003816,Kathleen,Hancock,candidate3816@example.com,+919000003816,16,20230909,70.4,LinkedIn,Interviewing
3817,CAND003817,Emily,Porter,candidate3817@example.com,+919000003817,17,20250828,28.99,LinkedIn,Hired
3818,CAND003818,Kirsten,Miranda,candidate3818@example.com,+919000003818,18,20240520,24.06,JobBoard,Interviewing
3819,CAND003819,Erica,Travis,candidate3819@example.com,+919000003819,19,20231224,49.25,JobBoard,Interviewing
3820,CAND003820,John,Briggs,candidate3820@example.com,+919000003820,20,20230505,56.32,Referral,Rejected
3821,CAND003821,Carrie,Mcclain,candidate3821@example.com,+919000003821,21,20241115,36.01,JobBoard,Interviewing
3822,CAND003822,Hannah,Johnston,candidate3822@example.com,+919000003822,22,20240626,79.33,Referral,NoShow
3823,CAND003823,Jennifer,DDS,candidate3823@example.com,+919000003823,23,20250320,38.28,LinkedIn,Interviewing
3824,CAND003824,Richard,Singh,candidate3824@example.com,+919000003824,24,20231116,46.95,JobBoard,Interviewing
3825,CAND003825,Elizabeth,Wells,candidate3825@example.com,+919000003825,25,20230702,50.56,LinkedIn,Rejected
3826,CAND003826,Eric,Lucas,candidate3826@example.com,+919000003826,26,20250623,46.37,Referral,Interviewing
3827,CAND003827,Kelly,Stafford,candidate3827@example.com,+919000003827,27,20240814,47.13,JobBoard,Interviewing
3828,CAND003828,Phillip,Thompson,candidate3828@example.com,+919000003828,28,20250430,79.33,Referral,Hired
3829,CAND003829,Brett,Jones,candidate3829@example.com,+919000003829,29,20241204,50.46,Referral,Interviewing
3830,CAND003830,Nicholas,Farmer,candidate3830@example.com,+919000003830,30,20241230,65.27,LinkedIn,Rejected
3831,CAND003831,Carla,Trevino,candidate3831@example.com,+919000003831,31,20241101,34.95,JobBoard,Interviewing
3832,CAND003832,Kelli,Rose,candidate3832@example.com,+919000003832,32,20240817,27.97,Referral,Interviewing
3833,CAND003833,Maria,Hopkins,candidate3833@example.com,+919000003833,33,20240704,74.83,LinkedIn,Interviewing
3834,CAND003834,Kent,Kennedy,candidate3834@example.com,+919000003834,34,20240528,27.38,LinkedIn,Interviewing
3835,CAND003835,Nathaniel,Brandt,candidate3835@example.com,+919000003835,35,20250105,65.83,JobBoard,Rejected
3836,CAND003836,Steven,Miller,candidate3836@example.com,+919000003836,36,20240710,49.03,Referral,Interviewing
3837,CAND003837,Benjamin,Pitts,candidate3837@example.com,+919000003837,37,20241006,59.16,LinkedIn,Interviewing
3838,CAND003838,Mark,Bean,candidate3838@example.com,+919000003838,38,20230909,23.42,LinkedIn,Interviewing
3839,CAND003839,James,Leon,candidate3839@example.com,+919000003839,39,20240102,59.4,Referral,Hired
3840,CAND003840,Daniel,Perkins,candidate3840@example.com,+919000003840,40,20231123,79.86,JobBoard,Rejected
3841,CAND003841,John,White,candidate3841@example.com,+919000003841,1,20230606,27.17,LinkedIn,Interviewing
3842,CAND003842,Leah,Reynolds,candidate3842@example.com,+919000003842,2,20250216,63.05,LinkedIn,Interviewing
3843,CAND003843,Shawn,Davis,candidate3843@example.com,+919000003843,3,20240920,51.62,Referral,Interviewing
3844,CAND003844,Jon,Brown,candidate3844@example.com,+919000003844,4,20240302,64.32,LinkedIn,Interviewing
3845,CAND003845,Brent,Riley,candidate3845@example.com,+919000003845,5,20241125,74.92,LinkedIn,Rejected
3846,CAND003846,Christopher,Day,candidate3846@example.com,+919000003846,6,20231007,38.1,Referral,Interviewing
3847,CAND003847,Brenda,Shannon,candidate3847@example.com,+919000003847,7,20241030,41.27,Referral,Interviewing
3848,CAND003848,Raymond,Price,candidate3848@example.com,+919000003848,8,20240912,51.07,Referral,NoShow
3849,CAND003849,Sharon,Larson,candidate3849@example.com,+919000003849,9,20240830,44.06,Referral,Interviewing
3850,CAND003850,Brian,Williams,candidate3850@example.com,+919000003850,10,20250411,71.4,Referral,Hired
3851,CAND003851,Tyrone,Kelly,candidate3851@example.com,+919000003851,11,20240324,50.02,JobBoard,Interviewing
3852,CAND003852,Emily,Wilson,candidate3852@example.com,+919000003852,12,20250429,43.75,Referral,Interviewing
3853,CAND003853,Luis,Romero,candidate3853@example.com,+919000003853,13,20240911,46.12,JobBoard,Interviewing
3854,CAND003854,Tanya,Lin,candidate3854@example.com,+919000003854,14,20231201,27.54,JobBoard,Interviewing
3855,CAND003855,Stephanie,Hatfield,candidate3855@example.com,+919000003855,15,20250502,66.65,LinkedIn,Rejected
3856,CAND003856,Michelle,Watson,candidate3856@example.com,+919000003856,16,20230813,69.18,JobBoard,Interviewing
3857,CAND003857,Cindy,Mayer,candidate3857@example.com,+919000003857,17,20240918,59.13,Referral,Interviewing
3858,CAND003858,Ernest,Collins,candidate3858@example.com,+919000003858,18,20250112,59.67,JobBoard,Interviewing
3859,CAND003859,Kathleen,Ward,candidate3859@example.com,+919000003859,19,20240307,35.3,JobBoard,Interviewing
3860,CAND003860,Jennifer,Jackson,candidate3860@example.com,+919000003860,20,20231018,58.13,JobBoard,Rejected
3861,CAND003861,Anthony,Thompson,candidate3861@example.com,+919000003861,21,20240702,60.89,JobBoard,Hired
3862,CAND003862,Kristin,Rivera,candidate3862@example.com,+919000003862,22,20250506,71.59,JobBoard,Interviewing
3863,CAND003863,Frank,Wall,candidate3863@example.com,+919000003863,23,20250311,46.84,LinkedIn,Interviewing
3864,CAND003864,Daniel,Arnold,candidate3864@example.com,+919000003864,24,20231107,59.32,Referral,Interviewing
3865,CAND003865,Melissa,Palmer,candidate3865@example.com,+919000003865,25,20241030,50.45,JobBoard,Rejected
3866,CAND003866,Kathleen,Mccoy,candidate3866@example.com,+919000003866,26,20241108,61.69,JobBoard,Interviewing
3867,CAND003867,Shannon,Williams,candidate3867@example.com,+919000003867,27,20240114,47.43,LinkedIn,Interviewing
3868,CAND003868,Seth,Prince,candidate3868@example.com,+919000003868,28,20250312,53.66,Referral,Interviewing
3869,CAND003869,Lori,Nelson,candidate3869@example.com,+919000003869,29,20250128,43.44,JobBoard,Interviewing
3870,CAND003870,Heather,Kelly,candidate3870@example.com,+919000003870,30,20230714,22.54,Referral,Rejected
3871,CAND003871,Michael,Cohen,candidate3871@example.com,+919000003871,31,20240926,72.88,Referral,Interviewing
3872,CAND003872,James,Spencer,candidate3872@example.com,+919000003872,32,20230917,69.85,JobBoard,Hired
3873,CAND003873,Autumn,Thompson,candidate3873@example.com,+919000003873,33,20230401,79.11,Referral,Interviewing
3874,CAND003874,Candice,Moore,candidate3874@example.com,+919000003874,34,20250224,43.59,JobBoard,NoShow
3875,CAND003875,Victor,Parker,candidate3875@example.com,+919000003875,35,20250105,27.48,Referral,Rejected
3876,CAND003876,Matthew,Long,candidate3876@example.com,+919000003876,36,20240625,46.67,Referral,Interviewing
3877,CAND003877,Hannah,Lopez,candidate3877@example.com,+919000003877,37,20240214,79.2,LinkedIn,Interviewing
3878,CAND003878,Christopher,Snyder,candidate3878@example.com,+919000003878,38,20240602,68.94,Referral,Interviewing
3879,CAND003879,Ashley,Houston,candidate3879@example.com,+919000003879,39,20240911,68.34,Referral,Interviewing
3880,CAND003880,Robert,Johnson,candidate3880@example.com,+919000003880,40,20241007,75.13,Referral,Rejected
3881,CAND003881,Rebecca,Cook,candidate3881@example.com,+919000003881,1,20250101,36.03,Referral,Interviewing
3882,CAND003882,Michael,Wright,candidate3882@example.com,+919000003882,2,20240202,64.41,Referral,Interviewing
3883,CAND003883,Corey,Nelson,candidate3883@example.com,+919000003883,3,20230509,79.89,Referral,Hired
3884,CAND003884,Mrs.,Rivers,candidate3884@example.com,+919000003884,4,20230804,73.8,LinkedIn,Interviewing
3885,CAND003885,Jeffrey,Haney,candidate3885@example.com,+919000003885,5,20240131,79.24,Referral,Rejected
3886,CAND003886,Bruce,Stephenson,candidate3886@example.com,+919000003886,6,20230621,62.99,Referral,Interviewing
3887,CAND003887,Paul,Foster,candidate3887@example.com,+919000003887,7,20250811,67.51,Referral,NoShow
3888,CAND003888,Breanna,Brown,candidate3888@example.com,+919000003888,8,20241020,38.32,Referral,Interviewing
3889,CAND003889,Anna,Hawkins,candidate3889@example.com,+919000003889,9,20230915,49.21,Referral,Interviewing
3890,CAND003890,Michael,Wells,candidate3890@example.com,+919000003890,10,20250328,35.44,LinkedIn,Rejected
3891,CAND003891,Carol,Hunter,candidate3891@example.com,+919000003891,11,20230829,42.67,LinkedIn,Interviewing
3892,CAND003892,Kevin,Moore,candidate3892@example.com,+919000003892,12,20231106,73.99,Referral,Interviewing
3893,CAND003893,Ryan,Jones,candidate3893@example.com,+919000003893,13,20230523,68.46,Referral,Interviewing
3894,CAND003894,Emily,Flores,candidate3894@example.com,+919000003894,14,20240816,66.96,Referral,Hired
3895,CAND003895,Christine,Anderson,candidate3895@example.com,+919000003895,15,20230704,70.78,LinkedIn,Rejected
3896,CAND003896,Jessica,Bradley,candidate3896@example.com,+919000003896,16,20230707,76.67,JobBoard,Interviewing
3897,CAND003897,Mr.,Cruz,candidate3897@example.com,+919000003897,17,20230705,54.88,LinkedIn,Interviewing
3898,CAND003898,Yvonne,MD,candidate3898@example.com,+919000003898,18,20230419,47.12,LinkedIn,Interviewing
3899,CAND003899,Joseph,Stanton,candidate3899@example.com,+919000003899,19,20240630,43.36,Referral,Interviewing
3900,CAND003900,Elizabeth,Jones,candidate3900@example.com,+919000003900,20,20231102,48.52,JobBoard,Rejected
3901,CAND003901,Charles,Leon,candidate3901@example.com,+919000003901,21,20240219,28.76,Referral,Interviewing
3902,CAND003902,Gregory,Cooper,candidate3902@example.com,+919000003902,22,20240510,37.47,LinkedIn,Interviewing
3903,CAND003903,Joy,Meyer,candidate3903@example.com,+919000003903,23,20231107,67.56,LinkedIn,Interviewing
3904,CAND003904,Terry,Cline,candidate3904@example.com,+919000003904,24,20240519,45.23,JobBoard,Interviewing
3905,CAND003905,Justin,Rowe,candidate3905@example.com,+919000003905,25,20231101,77.83,LinkedIn,Hired
3906,CAND003906,Alexis,Phillips,candidate3906@example.com,+919000003906,26,20240324,57.77,Referral,Interviewing
3907,CAND003907,Michelle,Wells,candidate3907@example.com,+919000003907,27,20250601,39.28,LinkedIn,Interviewing
3908,CAND003908,Nathan,Lopez,candidate3908@example.com,+919000003908,28,20230528,44.4,Referral,Interviewing
3909,CAND003909,Lindsey,Scott,candidate3909@example.com,+919000003909,29,20250903,60.09,JobBoard,Interviewing
3910,CAND003910,Lauren,Hamilton,candidate3910@example.com,+919000003910,30,20230423,36.39,JobBoard,Rejected
3911,CAND003911,Kelly,Williams,candidate3911@example.com,+919000003911,31,20240408,30.64,Referral,Interviewing
3912,CAND003912,Javier,Miller,candidate3912@example.com,+919000003912,32,20240525,54.12,LinkedIn,Interviewing
3913,CAND003913,Thomas,Macias,candidate3913@example.com,+919000003913,33,20250108,74.98,Referral,NoShow
3914,CAND003914,Amy,Perez,candidate3914@example.com,+919000003914,34,20230610,29.0,JobBoard,Interviewing
3915,CAND003915,Elizabeth,Larson,candidate3915@example.com,+919000003915,35,20230705,27.84,JobBoard,Rejected
3916,CAND003916,Jaime,Davis,candidate3916@example.com,+919000003916,36,20250228,61.31,Referral,Hired
3917,CAND003917,Howard,Wilson,candidate3917@example.com,+919000003917,37,20231203,59.5,LinkedIn,Interviewing
3918,CAND003918,Raymond,White,candidate3918@example.com,+919000003918,38,20230507,40.72,JobBoard,Interviewing
3919,CAND003919,Thomas,Vargas,candidate3919@example.com,+919000003919,39,20240620,50.39,Referral,Interviewing
3920,CAND003920,Lori,Jackson,candidate3920@example.com,+919000003920,40,20240606,43.24,Referral,Rejected
3921,CAND003921,Brenda,Hernandez,candidate3921@example.com,+919000003921,1,20250115,55.59,LinkedIn,Interviewing
3922,CAND003922,James,Flores,candidate3922@example.com,+919000003922,2,20240419,67.81,Referral,Interviewing
3923,CAND003923,Lisa,Pham,candidate3923@example.com,+919000003923,3,20230922,54.53,JobBoard,Interviewing
3924,CAND003924,Rebecca,Owen,candidate3924@example.com,+919000003924,4,20250228,21.94,LinkedIn,Interviewing
3925,CAND003925,Albert,Haas,candidate3925@example.com,+919000003925,5,20240310,71.34,LinkedIn,Rejected
3926,CAND003926,Martha,Olson,candidate3926@example.com,+919000003926,6,20250122,56.87,Referral,NoShow
3927,CAND003927,Rebecca,MD,candidate3927@example.com,+919000003927,7,20231221,44.88,Referral,Hired
3928,CAND003928,Veronica,Fletcher,candidate3928@example.com,+919000003928,8,20231029,45.22,LinkedIn,Interviewing
3929,CAND003929,April,Smith,candidate3929@example.com,+919000003929,9,20241018,76.35,LinkedIn,Interviewing
3930,CAND003930,Jeremy,Watts,candidate3930@example.com,+919000003930,10,20230614,79.4,Referral,Rejected
3931,CAND003931,Ashley,Howard,candidate3931@example.com,+919000003931,11,20250425,24.0,LinkedIn,Interviewing
3932,CAND003932,Robert,Buck,candidate3932@example.com,+919000003932,12,20240827,31.56,LinkedIn,Interviewing
3933,CAND003933,Jennifer,Greene,candidate3933@example.com,+919000003933,13,20240511,75.16,Referral,Interviewing
3934,CAND003934,Jessica,Owens,candidate3934@example.com,+919000003934,14,20250722,56.75,Referral,Interviewing
3935,CAND003935,David,Cain,candidate3935@example.com,+919000003935,15,20240120,32.86,LinkedIn,Rejected
3936,CAND003936,Aaron,Hensley,candidate3936@example.com,+919000003936,16,20231124,48.61,JobBoard,Interviewing
3937,CAND003937,Theresa,Dean,candidate3937@example.com,+919000003937,17,20241218,52.06,LinkedIn,Interviewing
3938,CAND003938,Jared,Anderson,candidate3938@example.com,+919000003938,18,20240528,64.58,JobBoard,Hired
3939,CAND003939,Christina,Santiago,candidate3939@example.com,+919000003939,19,20230530,26.68,Referral,NoShow
3940,CAND003940,Lindsey,Garcia,candidate3940@example.com,+919000003940,20,20240528,74.17,JobBoard,Rejected
